Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-01-21,1,=,1,True,True,93,0.19,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),7,7,1,35,21,2,9156262,1601,10278450,0.77,0.09,0.14,47880,58,24,11,1,8,3
2022-01-21,2,+3,5,True,True,61,0.17,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,6248550,1092,12266370,0.7,0.08,0.22,34272,34,16,11,2,11,3
2022-01-21,3,-1,2,False,False,61,-0.05,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4227300,739,11069100,0.65,0.07,0.27,24059,26,20,15,1,11,8
2022-01-21,4,=,4,False,False,50,-0.07,Treacherous (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4539150,793,11882340,0.65,0.07,0.27,25823,26,17,7,2,9,1
2022-01-21,5,-2,3,False,False,47,-0.2,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,3078075,538,12085650,0.58,0.06,0.36,18760,18,18,11,3,8,3
2022-01-21,6,+11,17,False,False,46,0.15,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4088700,715,10707660,0.65,0.07,0.27,23275,26,12,8,2,11,1
2022-01-21,7,NEW,--,True,False,45,--,All I Want,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack),6,3,3,30,9,6,9407475,822,36934650,0.59,0.03,0.37,45864,45,0,0,7,1,1
2022-01-21,8,+4,12,False,False,46,0.1,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),3,3,1,15,9,2,4660425,814,12198600,0.65,0.07,0.27,26509,26,13,7,1,23,2
2022-01-21,9,+9,18,False,False,46,0.21,Getaway Car,Taylor Swift,Reputation,3,2,2,15,6,4,4010737,467,21008700,0.52,0.04,0.44,22834,25,12,9,6,11,1
2022-01-21,10,-4,6,False,False,41,-0.18,She,dodie,Human,3,3,1,15,9,2,4235962,740,11091690,0.65,0.07,0.27,24108,26,15,0,6,5,1
2022-01-21,11,+39,50,False,False,41,0.58,FANCY,TWICE,FANCY YOU,4,3,2,20,9,4,5532450,725,21731580,0.59,0.05,0.37,30366,33,8,0,1,11,1
2022-01-21,12,NEW,--,True,False,40,--,We Don't Talk About Bruno,Carolina Gaitán - La Gaita,Encanto (Original Motion Picture Soundtrack),5,3,3,25,9,6,6973312,731,32868450,0.55,0.04,0.41,37422,40,0,0,12,1,1
2022-01-21,13,+21,34,False,False,40,0.38,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4270612,746,11182050,0.65,0.07,0.27,24304,26,9,5,4,7,1
