Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2020-11-06,1,NEW,--,True,False,17,--,무대로 (Deja Vu; 舞代路),NCT DREAM,NCT RESONANCE Pt. 1 - The 2nd Album,2,1,2,10,3,4,2650725,231,20827980,0.43,0.02,0.54,16169,17,0,0,1,1,1
2020-11-06,2,-1,1,False,False,13,0.3,BEHIND THE MASK,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1426425,249,11204640,0.42,0.05,0.53,10437,10,3,0,1,2,1
2020-11-06,3,RE,--,True,False,12,--,목소리 (Voice),이달의 소녀,［12:00］,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,0,2,3,2,1
2020-11-06,4,RE,--,True,False,12,--,Why Not?,이달의 소녀,［12:00］,1,1,1,5,3,2,1547700,270,12153420,0.42,0.05,0.53,11319,10,0,2,4,2,1
2020-11-06,5,RE,--,True,False,12,--,Star (목소리 English Ver.),이달의 소녀,［12:00］,1,1,1,5,3,2,1484175,259,11656440,0.42,0.05,0.53,10857,10,0,2,5,2,1
2020-11-06,6,RE,--,True,False,12,--,OOPS!,이달의 소녀,［12:00］,1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,0,2,6,2,1
2020-11-06,7,RE,--,True,False,12,--,Misfit,NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1550587,271,12176010,0.42,0.05,0.53,11340,10,0,2,7,2,1
2020-11-06,8,RE,--,True,False,12,--,12:00,이달의 소녀,［12:00］,1,1,1,5,3,2,1541925,269,12108240,0.42,0.05,0.53,11277,10,0,2,8,2,1
2020-11-06,9,NEW,--,True,False,10,--,月之迷 (Nectar),WayV,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1524600,266,11972700,0.42,0.05,0.53,11151,10,0,0,9,1,1
2020-11-06,10,NEW,--,True,False,10,--,UP NO MORE,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1475512,258,11588670,0.42,0.05,0.53,10794,10,0,0,10,1,1
2020-11-06,11,RE,--,True,False,10,--,This Is Why We Can’t Have Nice Things,Taylor Swift,Reputation,1,1,1,5,3,2,1386000,242,10888380,0.42,0.05,0.53,10143,10,0,0,11,3,1
2020-11-06,12,RE,--,True,False,10,--,So It Goes...,Taylor Swift,Reputation,1,1,1,5,3,2,1518825,265,11927520,0.42,0.05,0.53,11109,10,0,0,12,3,1
2020-11-06,13,NEW,--,True,False,10,--,SHOT CLOCK,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1302262,227,10233270,0.42,0.05,0.53,9534,10,0,0,13,1,1
2020-11-06,14,NEW,--,True,False,10,--,SAY SOMETHING,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1328250,232,10436580,0.42,0.05,0.53,9723,10,0,0,14,1,1
2020-11-06,15,NEW,--,True,False,10,--,QUEEN,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1518825,265,11927520,0.42,0.05,0.53,11109,10,0,0,15,1,1
2020-11-06,16,RE,--,True,False,10,--,Psycho ft. Nicki Minaj (Reloaded),Red Velvet,Psycho ft. Nicki Minaj (Reloaded) - Single,1,1,1,5,3,2,1579462,276,12401910,0.42,0.05,0.53,9450,10,0,0,16,2,1
2020-11-06,17,NEW,--,True,False,10,--,New Year’s Day,Taylor Swift,Reputation,1,1,1,5,3,2,1446637,253,11362770,0.42,0.05,0.53,10584,10,0,0,17,1,1
2020-11-06,18,RE,--,True,False,10,--,Music Dance,NCT 127,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1426425,249,11204640,0.42,0.05,0.53,10437,10,0,0,18,2,1
2020-11-06,19,NEW,--,True,False,10,--,Make A Wish (Birthday Song),NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1513050,264,11882340,0.42,0.05,0.53,11067,10,0,0,19,1,1
2020-11-06,20,RE,--,True,False,10,--,Look What You Made Me Do,Taylor Swift,Reputation,1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,0,0,20,2,1
2020-11-06,21,NEW,--,True,False,10,--,King of My Heart,Taylor Swift,Reputation,1,1,1,5,3,2,1331137,232,10459170,0.42,0.05,0.53,9744,10,0,0,21,1,1
2020-11-06,22,RE,--,True,False,10,--,Interlude: Past to Present,NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1417762,247,11136870,0.42,0.05,0.53,10374,10,0,0,22,2,1
2020-11-06,23,NEW,--,True,False,10,--,I Did Something Bad,Taylor Swift,Reputation,1,1,1,5,3,2,1357125,237,10662480,0.42,0.05,0.53,9933,10,0,0,23,1,1
2020-11-06,24,NEW,--,True,False,10,--,I Can't Stop Me,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1446637,253,11362770,0.42,0.05,0.53,10584,10,0,0,24,1,1
2020-11-06,25,NEW,--,True,False,10,--,HELL IN HEAVEN,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1455300,254,11430540,0.42,0.05,0.53,10647,10,0,0,25,1,1
2020-11-06,26,NEW,--,True,False,10,--,HANDLE IT,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1397550,244,10978740,0.42,0.05,0.53,10227,10,0,0,26,1,1
2020-11-06,27,NEW,--,True,False,10,--,Gorgeous,Taylor Swift,Reputation,1,1,1,5,3,2,1394662,243,10956150,0.42,0.05,0.53,10206,10,0,0,27,1,1
2020-11-06,28,NEW,--,True,False,10,--,GO HARD,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1489950,260,11701620,0.42,0.05,0.53,10899,10,0,0,28,1,1
2020-11-06,29,RE,--,True,False,10,--,Getaway Car,Taylor Swift,Reputation,1,1,1,5,3,2,1336912,233,10504350,0.42,0.05,0.53,9786,10,0,0,29,1,1
2020-11-06,30,RE,--,True,False,10,--,From Home,NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,1,1,1,5,3,2,1414875,247,11114280,0.42,0.05,0.53,10353,10,0,0,30,2,1
2020-11-06,31,NEW,--,True,False,10,--,End Game (feat. Ed Sheeran & Future),Taylor Swift,Reputation,1,1,1,5,3,2,1414875,247,11114280,0.42,0.05,0.53,10353,10,0,0,31,1,1
2020-11-06,32,NEW,--,True,False,10,--,Dress,Taylor Swift,Reputation,1,1,1,5,3,2,1556362,272,12221190,0.42,0.05,0.53,11382,10,0,0,32,1,1
2020-11-06,33,NEW,--,True,False,10,--,Don’t Blame Me,Taylor Swift,Reputation,1,1,1,5,3,2,1521712,266,11950110,0.42,0.05,0.53,11130,10,0,0,33,1,1
2020-11-06,34,NEW,--,True,False,10,--,DO WHAT WE LIKE,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1377337,240,10820610,0.42,0.05,0.53,10080,10,0,0,34,1,1
2020-11-06,35,NEW,--,True,False,10,--,DEPEND ON YOU,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1339800,234,10526940,0.42,0.05,0.53,9807,10,0,0,35,1,1
2020-11-06,36,NEW,--,True,False,10,--,Delicate,Taylor Swift,Reputation,1,1,1,5,3,2,1550587,271,12176010,0.42,0.05,0.53,11340,10,0,0,36,1,1
2020-11-06,37,NEW,--,True,False,10,--,Dancing With Our Hands Tied,Taylor Swift,Reputation,1,1,1,5,3,2,1394662,243,10956150,0.42,0.05,0.53,10206,10,0,0,37,1,1
2020-11-06,38,RE,--,False,False,10,--,Call It What You Want,Taylor Swift,Reputation,1,1,1,5,3,2,1357125,237,10662480,0.42,0.05,0.53,9933,10,0,0,10,5,1
2020-11-06,39,NEW,--,True,False,10,--,BRING IT BACK,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,0,0,39,1,1
2020-11-06,40,NEW,--,True,False,10,--,BELIEVER,TWICE (트와이스),Eyes wide open,1,1,1,5,3,2,1409100,246,11069100,0.42,0.05,0.53,10311,10,0,0,40,1,1
2020-11-06,41,RE,--,True,False,10,--,...Ready for It?,Taylor Swift,Reputation,1,1,1,5,3,2,1513050,264,11882340,0.42,0.05,0.53,11067,10,0,0,41,2,1
